0.8647 	ERROR 	Requested audio device 'USB Audio CODEC ' that is not available on this hardware. The 'audioDevice' preference should be one of ['MacBook Pro Speakers', 'USB PnP Audio Device']
203.0133 	EXP 	text_4: autoDraw = True
203.9967 	EXP 	text_3: autoDraw = True
204.0100 	EXP 	text_4: autoDraw = False
204.0841 	DATA 	Keypress: 5
205.5806 	DATA 	Keypress: 5
207.0804 	DATA 	Keypress: 5
208.5802 	DATA 	Keypress: 5
208.9932 	EXP 	text_5: autoDraw = True
209.4640 	DATA 	Keypress: 2
210.0816 	DATA 	Keypress: 5
211.5816 	DATA 	Keypress: 5
213.0815 	DATA 	Keypress: 5
213.9933 	EXP 	text_5: autoDraw = False
213.9955 	EXP 	New trial (rep=0, index=17): OrderedDict([('Word', 'mirror')])
214.0092 	EXP 	text_3: autoDraw = False
214.0092 	EXP 	text_3: autoDraw = False
214.0092 	EXP 	text_4: autoDraw = False
214.0092 	EXP 	text_5: autoDraw = False
214.0092 	EXP 	text_3: text = 'mirror'
214.0092 	EXP 	text_4: autoDraw = True
214.5803 	DATA 	Keypress: 5
214.9932 	EXP 	text_3: autoDraw = True
215.0093 	EXP 	text_4: autoDraw = False
216.0665 	DATA 	Keypress: 5
217.5663 	DATA 	Keypress: 5
219.0666 	DATA 	Keypress: 5
219.9964 	EXP 	text_5: autoDraw = True
220.5813 	DATA 	Keypress: 5
220.6469 	DATA 	Keypress: 2
222.0670 	DATA 	Keypress: 5
223.5818 	DATA 	Keypress: 5
224.9934 	EXP 	text_3: autoDraw = False
224.9955 	EXP 	New trial (rep=0, index=18): OrderedDict([('Word', 'cabdriver')])
225.0095 	EXP 	text_5: autoDraw = False
225.0095 	EXP 	text_3: autoDraw = False
225.0095 	EXP 	text_4: autoDraw = False
225.0095 	EXP 	text_5: autoDraw = False
225.0095 	EXP 	text_3: text = 'cabdriver'
225.0095 	EXP 	text_4: autoDraw = True
225.0797 	DATA 	Keypress: 5
226.0101 	EXP 	text_3: autoDraw = True
226.0101 	EXP 	text_4: autoDraw = False
226.5837 	DATA 	Keypress: 5
228.0665 	DATA 	Keypress: 5
229.5810 	DATA 	Keypress: 5
231.0103 	EXP 	text_5: autoDraw = True
231.0844 	DATA 	Keypress: 5
231.3964 	DATA 	Keypress: 1
232.5813 	DATA 	Keypress: 5
234.0813 	DATA 	Keypress: 5
235.5800 	DATA 	Keypress: 5
235.9948 	EXP 	New trial (rep=0, index=19): OrderedDict([('Word', 'ladybug')])
236.0095 	EXP 	text_3: autoDraw = False
236.0095 	EXP 	text_5: autoDraw = False
236.0095 	EXP 	text_3: autoDraw = False
236.0095 	EXP 	text_4: autoDraw = False
236.0095 	EXP 	text_5: autoDraw = False
236.0095 	EXP 	text_3: text = 'ladybug'
236.0095 	EXP 	text_4: autoDraw = True
236.9936 	EXP 	text_3: autoDraw = True
237.0098 	EXP 	text_4: autoDraw = False
237.0796 	DATA 	Keypress: 5
238.5797 	DATA 	Keypress: 5
240.0805 	DATA 	Keypress: 5
241.5809 	DATA 	Keypress: 5
241.9931 	EXP 	text_5: autoDraw = True
242.3452 	DATA 	Keypress: 1
243.0810 	DATA 	Keypress: 5
244.5804 	DATA 	Keypress: 5
246.0810 	DATA 	Keypress: 5
246.9932 	EXP 	text_3: autoDraw = False
246.9932 	EXP 	text_5: autoDraw = False
246.9932 	EXP 	text_3: autoDraw = False
246.9932 	EXP 	text_4: autoDraw = False
246.9932 	EXP 	text_5: autoDraw = False
246.9932 	EXP 	text_6: autoDraw = True
247.5803 	DATA 	Keypress: 5
249.0812 	DATA 	Keypress: 5
250.5804 	DATA 	Keypress: 5
251.9930 	EXP 	text_6: autoDraw = False
251.9930 	EXP 	text_6: autoDraw = False
252.2683 	EXP 	window1: mouseVisible = True
